FID IID
5667493 5667493
5673440 5673440
5675694 5675694
5677940 5677940
5680177 5680177
5682378 5682378
5683687 5683687
5687443 5687443
5689468 5689468
5691803 5691803
5695181 5695181
5695821 5695821
5698602 5698602
5700361 5700361
5704440 5704440
5709413 5709413
5710639 5710639
5711400 5711400
5718624 5718624
5720687 5720687
5722960 5722960
5723147 5723147
5728262 5728262
5729872 5729872
5735727 5735727
5736342 5736342
5740886 5740886
5743172 5743172
5752420 5752420
5754321 5754321
5761629 5761629
5762992 5762992
5763101 5763101
5763650 5763650
5769597 5769597
5770280 5770280
5776310 5776310
5776980 5776980
5778071 5778071
5780137 5780137
5783362 5783362
5784223 5784223
5784877 5784877
5785191 5785191
5785958 5785958
5788073 5788073
5790415 5790415
5791523 5791523
5793676 5793676
5795049 5795049
5795367 5795367
5797357 5797357
5799188 5799188
5803415 5803415
5806160 5806160
5810048 5810048
5812987 5812987
5813357 5813357
5819140 5819140
5820618 5820618
5821411 5821411
5823480 5823480
5824036 5824036
5829300 5829300
5829668 5829668
5833265 5833265
5841297 5841297
5843351 5843351
5843822 5843822
5846605 5846605
5848489 5848489
5853939 5853939
5856561 5856561
5856666 5856666
5860523 5860523
5860600 5860600
5860977 5860977
5863547 5863547
5866356 5866356
5867281 5867281
5869457 5869457
5869502 5869502
5870917 5870917
5872824 5872824
5876482 5876482
5876502 5876502
5882225 5882225
5884494 5884494
5885661 5885661
5893239 5893239
5896876 5896876
5899534 5899534
5907107 5907107
5912921 5912921
5913671 5913671
5915691 5915691
5917197 5917197
5924461 5924461
5925438 5925438
5925623 5925623
5930112 5930112
5939225 5939225
5940666 5940666
5940750 5940750
5947410 5947410
5952234 5952234
5953204 5953204
5953765 5953765
5957467 5957467
5962760 5962760
5963181 5963181
5964272 5964272
5967612 5967612
5968539 5968539
5975334 5975334
5975448 5975448
5978602 5978602
5978928 5978928
5980921 5980921
5983188 5983188
5984268 5984268
5993405 5993405
5998851 5998851
6000987 6000987
6001380 6001380
6001816 6001816
6004143 6004143
6008042 6008042
6009322 6009322
6009721 6009721
6012168 6012168
6012269 6012269
6016408 6016408
6017623 6017623
6020179 6020179
6022526 6022526
6023395 6023395
6025068 6025068
